Date,Open,High,Low,Close,Adj Close,Volume
2015-03-19,98.454468,98.759552,97.691772,98.216125,85.900085,2347568
2015-03-20,98.873955,101.200172,98.769081,100.485146,87.884575,10450198
2015-03-23,100.475616,100.475616,99.074158,99.436440,86.967384,4217882
2015-03-24,99.245766,99.941727,98.883484,99.207634,86.767273,2516443
2015-03-25,99.541313,99.541313,97.167419,97.176956,84.991219,2589552
2015-03-26,96.652603,97.825249,96.175919,97.405762,85.191338,2913141
2015-03-27,97.348564,98.244728,97.253227,98.158928,85.850060,3345397
2015-03-30,98.873955,100.199135,98.750015,100.017998,87.475990,2712065
2015-03-31,99.388771,99.932198,98.950226,99.445976,86.975716,2885555
2015-04-01,99.198097,99.245766,97.834778,98.425873,86.083519,2779300
2015-04-02,98.549805,99.159966,98.015923,98.683281,86.308655,2136213
2015-04-06,98.025452,100.161003,97.949188,99.617584,87.125801,2305507
2015-04-07,99.493645,99.960793,99.274368,99.274368,86.825638,1918459
2015-04-08,99.140900,99.855927,98.664215,99.007423,86.592171,2187609
2015-04-09,99.016960,99.751053,98.626076,99.522247,87.042412,2052090
2015-04-10,99.884521,100.008461,99.121826,99.817787,87.300903,2209951
2015-04-13,99.445976,99.770119,98.464005,98.464005,86.116898,2938944
2015-04-14,98.168457,98.721413,97.701309,98.435402,86.091850,2293864
2015-04-15,98.912086,99.379242,98.664215,98.950226,86.542130,2331520
2015-04-16,98.416336,99.312500,98.244728,99.074158,86.650505,3524656
2015-04-17,98.206596,98.521210,96.156853,96.957680,84.799446,7044802
2015-04-20,97.386696,98.044525,97.329498,97.796646,85.533180,3193200
2015-04-21,97.901520,98.168457,96.309387,96.604935,84.490944,3313091
2015-04-22,96.509598,97.577370,96.309387,97.424835,85.208031,3492245
2015-04-23,97.224625,98.616547,96.976746,98.206596,85.891769,3388508
2015-04-24,98.168457,98.244728,97.586906,97.720375,85.466492,2832060
2015-04-27,98.082657,98.454468,97.625038,97.758514,85.499863,1957268
2015-04-28,98.149391,98.502136,97.186485,98.130325,85.825043,2208902
2015-04-29,97.482033,98.044525,96.805145,96.995811,84.832787,2848738
2015-04-30,96.824211,97.205559,95.994774,96.214050,84.149071,3281833
2015-05-01,96.824211,97.739441,96.690735,97.720375,85.466492,2201979
2015-05-04,97.701309,98.521210,97.558304,97.796646,85.533180,2499346
2015-05-05,97.739441,98.082657,96.557266,96.805145,84.666046,2322185
2015-05-06,97.386696,97.482033,95.632500,96.280785,84.207428,4022260
2015-05-07,95.956642,96.442863,95.479958,96.299858,84.224121,4706570
2015-05-08,97.453430,97.691772,97.176956,97.358093,85.149643,4148654
2015-05-11,98.177994,98.568878,97.777580,97.901520,85.624939,3546264
2015-05-12,97.129288,97.672707,96.719337,97.539238,85.308075,2602978
2015-05-13,98.292397,100.323074,98.225662,99.569916,87.084122,4837579
2015-05-14,99.970329,101.610123,99.627113,101.476654,88.751740,5188335
2015-05-15,101.695930,101.934273,101.133438,101.867531,89.093613,5735656
2015-05-18,101.676857,102.105873,101.619659,101.791267,89.026939,3187117
2015-05-19,101.448051,101.657791,100.704422,100.876030,88.656563,2624481
2015-05-20,100.980904,101.610123,100.675819,101.276443,89.008492,3542068
2015-05-21,101.324112,101.819862,101.133438,101.400383,89.117409,2789789
2015-05-22,101.314575,101.533852,100.904633,100.980904,88.748726,1529313
2015-05-26,100.590019,100.742561,99.598511,99.951263,87.843811,2288934
2015-05-27,100.246803,100.656754,99.894058,100.466080,88.296265,2194008
2015-05-28,100.437477,100.837898,99.932198,100.761627,88.556038,2524939
2015-05-29,100.542351,100.628151,99.150429,99.341103,87.307571,2492003
2015-06-01,99.369705,99.827324,98.692810,99.207634,87.190277,2257047
2015-06-02,99.121826,100.227737,98.349602,99.684319,87.609215,2049992
2015-06-03,100.103798,100.475616,99.436440,100.084732,87.961128,1590989
2015-06-04,99.436440,99.970329,98.607010,98.883484,86.905396,2590391
2015-06-05,98.845352,99.207634,98.549805,98.902557,86.922134,1671860
2015-06-08,98.931152,99.074158,98.435402,98.444939,86.519951,1545046
2015-06-09,98.511673,99.140900,98.416336,98.730949,86.771317,1598750
2015-06-10,99.436440,100.113335,98.826286,99.884521,87.785156,2205965
2015-06-11,100.323074,100.323074,99.665253,100.008461,87.894096,1711613
2015-06-12,99.569916,99.913124,98.854889,99.198097,87.181885,1310824
2015-06-15,98.368668,98.826286,97.558304,98.616547,86.670799,3009746
2015-06-16,98.368668,99.465042,98.282867,99.245766,87.223785,1905033
2015-06-17,99.512711,99.817787,98.406799,99.341103,87.307571,2799754
2015-06-18,99.445976,100.980904,99.445976,100.609085,88.421944,2336660
2015-06-19,100.313538,100.952301,100.199135,100.427948,88.262779,2918910
2015-06-22,100.961830,101.257378,99.674782,100.456551,88.287872,2295962
2015-06-23,100.370743,100.437477,99.646179,99.874992,87.776802,1897480
2015-06-24,99.865456,100.351677,99.245766,99.245766,87.223785,2411342
2015-06-25,100.170532,100.170532,98.406799,98.540276,86.603737,1520502
2015-06-26,98.893021,98.912086,98.368668,98.711884,86.754562,2217923
2015-06-29,98.130325,98.340065,97.062553,97.100685,85.338547,2243936
2015-06-30,97.882446,98.311462,96.833740,97.215088,85.439079,2302885
2015-07-01,98.177994,98.654678,97.701309,98.044525,86.168045,2277291
2015-07-02,98.330536,98.492607,97.424835,97.729912,85.891548,1880803
2015-07-06,96.767006,98.158928,96.633537,97.605972,85.782631,2373162
2015-07-07,97.644104,98.177994,96.337990,98.044525,86.168045,2480151
2015-07-08,97.243690,97.615509,96.051979,96.261719,84.601204,2460956
2015-07-09,97.548767,97.930115,96.423798,96.461929,84.777176,2853773
2015-07-10,97.234161,97.882446,96.843277,97.634575,85.807747,2700212
2015-07-13,98.521210,99.026489,98.311462,98.931152,86.947289,1687279
2015-07-14,98.883484,99.541313,98.578407,99.226700,87.207016,1513789
2015-07-15,99.226700,99.588982,98.730949,98.997894,87.005951,2869087
2015-07-16,99.998932,99.998932,98.225662,98.740479,86.779709,4854781
2015-07-17,100.027527,101.648262,99.407837,100.618622,88.430336,5708699
2015-07-20,100.771156,101.810333,100.609085,101.409920,89.125763,4743806
2015-07-21,101.076241,101.438515,100.284943,100.485146,88.313026,3906565
2015-07-22,100.447014,100.599548,99.636650,99.855927,87.760033,3280680
2015-07-23,99.894058,100.551888,99.350639,99.455505,87.408127,2485185
2015-07-24,99.312500,99.646179,97.529701,97.977783,86.109398,2940413
2015-07-27,97.243690,97.291359,96.633537,96.900475,85.162590,3452282
2015-07-28,97.911049,99.646179,97.529701,99.341103,87.307571,4120962
2015-07-29,99.341103,100.904633,99.102760,100.618622,88.430336,2698744
2015-07-30,100.122864,100.837898,99.741524,100.466080,88.296265,2320611
2015-07-31,100.828362,100.980904,100.037064,100.151466,88.019775,2075795
2015-08-03,100.122864,100.122864,99.055092,99.817787,87.726509,2462948
2015-08-04,99.836861,100.485146,99.236237,99.741524,87.659477,3016669
2015-08-05,100.580482,101.314575,100.342140,100.799759,88.589531,2051670
2015-08-06,100.866493,101.343178,100.485146,100.856964,88.639824,2228517
2015-08-07,100.733025,100.999969,100.094269,100.542351,88.363319,1910906
2015-08-10,101.486183,102.401421,101.371780,102.296547,89.905022,2324178
2015-08-11,101.162041,101.495720,99.636650,100.456551,88.287872,3392598
2015-08-12,100.380280,100.847427,98.797684,100.618622,88.430336,3834505
2015-08-13,100.084732,100.961830,99.741524,100.599548,88.413574,2173659
2015-08-14,100.733025,101.257378,100.523285,101.133438,88.882797,1654133
2015-08-17,100.637688,101.390846,99.827324,101.324112,89.050377,2393720
2015-08-18,100.837898,101.695930,100.647224,101.257378,89.427582,3594619
2015-08-19,100.580482,101.047638,99.913124,100.141937,88.442451,2611265
2015-08-20,99.236237,99.445976,97.815712,97.853851,86.421692,4193442
2015-08-21,97.119751,97.291359,94.240578,94.269180,83.255806,7715896
2015-08-24,88.024605,93.897362,82.943146,90.837051,80.224678,8065813
2015-08-25,93.763893,93.945030,89.435593,89.549995,79.087975,6383044
2015-08-26,91.780884,93.315811,90.665443,93.268143,82.371727,5521783
2015-08-27,94.517052,95.813637,93.782959,95.232079,84.106216,5281478
2015-08-28,94.879333,95.575294,94.488457,95.356018,84.215675,3625352
2015-08-31,94.965141,95.699234,94.478920,94.640991,83.584183,4449272
2015-09-01,92.457779,92.896324,90.970520,91.485336,80.797203,4485040
2015-09-02,92.505447,93.439751,92.009689,93.439751,82.523262,4005897
2015-09-03,93.925964,95.012810,93.782959,93.973633,82.994789,3277113
2015-09-04,92.772385,93.144203,91.580673,92.085960,81.327644,3832407
2015-09-08,94.202446,95.165344,93.802025,95.155815,84.038857,3896705
2015-09-09,95.756432,96.309387,94.040367,94.250114,83.238983,3454589
2015-09-10,94.116638,95.479958,93.678085,94.907936,83.819939,3696363
2015-09-11,94.831665,94.993736,93.840164,94.974670,83.878868,2682066
2015-09-14,95.346489,95.346489,94.316849,94.593323,83.542061,2627628
2015-09-15,94.993736,96.042442,94.650528,95.642029,84.468269,3144531
2015-09-16,95.994774,96.414261,95.699234,96.252190,85.007149,3402248
2015-09-17,96.223587,97.520172,95.632500,95.842239,84.645088,2833529
2015-09-18,94.660057,94.726799,93.191872,93.468346,82.548531,5140399
2015-09-21,93.601822,93.992699,92.667519,93.182335,82.295944,2814648
2015-09-22,91.790421,91.904823,90.779846,91.561607,80.864571,4805587
2015-09-23,91.733215,91.952492,89.740669,90.179222,79.643661,5995472
2015-09-24,89.283058,89.569069,87.462120,89.254456,78.826935,5848100
2015-09-25,90.341293,90.369896,88.701500,89.159119,78.742767,4089180
2015-09-28,88.501289,89.035179,87.300049,87.319115,77.117714,4576295
2015-09-29,87.681396,88.758705,87.433517,88.205750,77.900757,3620842
2015-09-30,89.283058,90.417564,89.120979,90.274559,79.727875,4613321
2015-10-01,90.322227,91.599747,89.235390,90.293625,79.744728,3476931
2015-10-02,89.016113,92.105026,88.672897,92.038292,81.285545,4004219
2015-10-05,92.553116,94.316849,92.381508,93.792496,82.834816,3887789
2015-10-06,93.792496,94.459854,93.573219,93.630424,82.691689,2733253
2015-10-07,94.412186,95.670631,94.154778,94.850731,83.769409,3127224
2015-10-08,94.450317,96.671669,94.412186,96.357056,85.099762,3235367
2015-10-09,96.404724,97.348564,96.299858,96.442863,85.175545,3473470
2015-10-12,96.566795,96.938614,96.137779,96.767006,85.461807,1848286
2015-10-13,95.985245,96.376122,95.070007,95.165344,84.047295,3839225
2015-10-14,95.203484,95.336952,93.659019,93.678085,82.733757,3724789
2015-10-15,94.221512,94.221512,92.867722,93.906898,82.935875,6312558
2015-10-16,95.336952,96.147316,90.884720,92.505447,81.698143,13263692
2015-10-19,92.276634,92.982132,92.000160,92.648453,81.824425,6238924
2015-10-20,92.667519,94.231041,92.667519,93.697159,82.750618,4876703
2015-10-21,94.259644,95.251152,93.649490,94.164307,83.163193,3810694
2015-10-22,94.640991,98.101723,94.640991,97.796646,86.371140,4632202
2015-10-23,98.492607,98.959755,97.329498,98.320999,86.834259,4309766
2015-10-26,98.597473,98.597473,97.768044,97.987320,86.539551,1994819
2015-10-27,97.796646,98.187531,97.272293,97.672707,86.261711,2572455
2015-10-28,97.729912,98.816750,97.443901,98.750015,87.213150,2638956
2015-10-29,98.425873,98.997894,97.558304,98.139862,86.674278,3282148
2015-10-30,98.473541,99.150429,98.139862,98.464005,86.960564,3066282
2015-11-02,98.454468,99.484108,98.197060,99.322037,87.718346,2570357
2015-11-03,99.121826,99.350639,98.568878,98.816750,87.272079,2587035
2015-11-04,98.854889,99.360168,98.397270,98.549805,87.036331,2035517
2015-11-05,98.559341,99.074158,98.063591,98.769081,87.229996,2332883
2015-11-06,98.073120,99.150429,97.825249,99.150429,87.566788,2575182
2015-11-09,98.530739,98.788147,97.262756,97.920586,86.480621,3434660
2015-11-10,97.501099,98.063591,96.585869,97.625038,86.219604,2892268
2015-11-11,98.082657,99.274368,97.672707,98.444939,86.943710,2416272
2015-11-12,97.682243,97.853851,96.890945,97.215088,85.857544,3648323
2015-11-13,97.005348,97.729912,96.090111,96.366592,85.108177,2565847
2015-11-16,96.366592,98.187531,96.252190,98.158928,86.691132,2410083
2015-11-17,98.368668,98.368668,97.186485,97.520172,86.627602,2542351
2015-11-18,97.834778,99.293434,97.644104,99.207634,88.126579,2659829
2015-11-19,99.398308,100.275406,99.217163,100.141937,88.956528,3575424
2015-11-20,100.475616,101.190643,100.437477,100.704422,89.456200,2687311
2015-11-23,100.637688,100.990433,98.997894,99.712921,88.575439,3287917
2015-11-24,98.483070,98.959755,97.329498,98.359131,87.372841,6030400
2015-11-25,98.654678,99.064629,98.111259,98.797684,87.762421,3907299
2015-11-27,98.826286,99.531776,98.607010,99.207634,88.126579,1200689
2015-11-30,99.436440,99.665253,98.978821,99.102760,88.033432,3036074
2015-12-01,99.055092,100.361214,98.931152,99.293434,88.202805,3424276
2015-12-02,99.064629,99.426910,98.120789,98.292397,87.313576,2604342
2015-12-03,98.587944,98.845352,97.110222,97.625038,86.720779,2834997
2015-12-04,97.987320,99.827324,97.634575,99.674782,88.541557,3725733
2015-12-07,99.674782,99.960793,98.778618,99.322037,88.228226,2410818
2015-12-08,98.225662,98.730949,97.615509,97.872917,86.940956,2844542
2015-12-09,97.339027,98.721413,96.681206,97.138824,86.288857,2585147
2015-12-10,97.396233,97.567841,96.576332,97.014885,86.178741,2949853
2015-12-11,95.594360,96.280785,93.344414,93.649490,83.189255,5825338
2015-12-14,93.754356,94.440788,93.106071,94.364517,83.824417,6042987
2015-12-15,94.793533,95.289284,93.792496,93.878296,83.392509,5334867
2015-12-16,96.986282,99.531776,96.576332,99.226700,88.143509,7721245
2015-12-17,99.341103,99.655716,97.491570,97.539238,86.644547,3930375
2015-12-18,97.329498,98.187531,96.719337,97.081619,86.238029,5757474
2015-12-21,97.930115,98.912086,97.176956,97.815712,86.890152,3212396
2015-12-22,98.130325,99.598511,97.729912,99.302971,88.211281,2677031
2015-12-23,99.808258,100.408875,99.369705,100.065666,88.888794,3828841
2015-12-24,99.979858,100.094269,99.608047,99.770119,88.626244,832731
2015-12-28,99.369705,99.741524,98.988358,99.465042,88.355263,1505293
2015-12-29,100.294472,100.790230,99.379242,100.427948,89.210609,2112193
2015-12-30,100.485146,100.523285,99.331573,99.588982,88.465347,2333932
2015-12-31,99.217163,99.703384,98.654678,98.740479,87.711609,2181106
2016-01-04,96.881409,97.853851,96.280785,97.787109,86.864746,3504412
2016-01-05,97.853851,98.759552,97.501099,98.587944,87.576111,2678605
2016-01-06,97.377167,97.720375,96.747940,97.472504,86.585258,2435152
2016-01-07,95.851768,96.395195,94.107109,94.602859,84.036156,3587801
2016-01-08,95.260681,95.661095,93.601822,93.840164,83.358643,4224175
2016-01-11,94.211975,94.783997,92.896324,93.830627,83.350159,3283721
2016-01-12,94.612389,94.946068,93.268143,94.545654,83.985336,3300609
2016-01-13,95.098610,95.241615,92.209900,92.572182,82.232285,3129217
2016-01-14,92.800987,94.841202,92.019226,94.135704,83.621178,5720762
2016-01-15,91.819016,93.039330,91.428139,92.724716,82.367790,5049983
2016-01-19,93.830627,93.954567,91.723679,92.791458,82.427071,3918627
2016-01-20,91.037254,92.371971,89.340256,91.752281,81.503960,5208369
2016-01-21,92.305237,93.086998,91.418602,92.076431,81.791916,3190998
2016-01-22,93.563683,93.935501,92.257568,93.258606,82.842041,3346341
2016-01-25,93.029800,93.163269,91.876221,91.981094,81.707191,2550742
2016-01-26,92.238503,94.040367,91.895287,93.916435,83.426392,3417143
2016-01-27,93.210938,94.173843,91.828552,92.438705,82.113716,5307701
2016-01-28,93.353943,93.954567,92.572182,93.401611,82.969063,4719471
2016-01-29,96.280785,98.607010,95.222549,98.387733,87.398293,6964666
2016-02-01,97.434364,98.387733,95.985245,98.082657,87.127266,5658142
2016-02-02,97.053017,97.053017,95.422752,95.966179,85.247208,4002960
2016-02-03,96.719337,97.510635,94.783997,97.396233,86.517509,3942543
2016-02-04,96.948151,98.883484,96.881409,97.768044,86.847801,5286408
2016-02-05,97.872917,97.968254,96.500061,97.367630,86.492111,3849190
2016-02-08,96.290321,96.900475,95.222549,96.795609,85.983971,3618639
2016-02-09,95.565758,98.721413,95.565758,97.930115,86.991776,3888838
2016-02-10,98.330536,99.693848,97.691772,97.815712,86.890152,4238440
2016-02-11,95.727837,97.539238,95.270218,96.805145,85.992455,5298365
2016-02-12,97.891983,98.940689,97.148354,98.654678,87.635399,4661152
2016-02-16,99.598511,101.057167,99.302971,100.056129,88.880302,5540139
2016-02-17,100.475616,101.629189,100.361214,101.181107,89.879631,6333641
2016-02-18,100.990433,102.067741,100.799759,101.505257,90.167595,4295711
2016-02-19,101.190643,102.506294,100.485146,102.267952,90.845085,4641432
2016-02-22,102.963905,106.643913,99.770119,100.265877,89.066612,15857545
2016-02-23,99.445976,100.866493,98.359131,98.807220,88.270294,8220737
2016-02-24,97.558304,98.893021,96.528664,98.483070,87.980690,7092738
2016-02-25,98.788147,99.398308,98.235199,99.331573,88.738731,5077465
2016-02-26,99.236237,99.655716,97.920586,98.225662,87.750740,8295210
2016-02-29,97.806183,98.664215,96.557266,96.624001,86.319901,5844114
2016-03-01,98.778618,100.933235,98.483070,100.933235,90.169594,8624568
2016-03-02,100.866493,102.639763,100.466080,101.524323,90.697639,4408469
2016-03-03,101.629189,103.164116,101.247841,102.944839,91.966660,5567306
2016-03-04,102.820900,103.860077,102.639763,103.106911,92.111473,3094498
2016-03-07,102.792305,103.192719,101.638725,102.458626,91.532303,4072817
2016-03-08,101.533852,102.744637,101.142975,102.563492,91.625992,3261799
2016-03-09,102.754166,103.869614,102.735100,103.850540,92.775787,3736536
2016-03-10,103.964951,104.231888,102.267952,103.307121,92.290306,3292532
2016-03-11,104.498833,104.765778,103.574066,103.945877,92.860939,2935063
2016-03-14,103.640800,104.384430,103.440590,103.450127,92.418053,2920903
2016-03-15,102.754166,103.707535,102.563492,103.612198,92.562866,2120059
2016-03-16,103.526398,104.546501,103.059242,104.136551,93.031296,2782761
2016-03-17,104.556038,106.157700,103.516861,105.843086,94.555824,4417385
2016-03-18,106.386505,106.910858,105.804947,106.872726,95.475693,5667477
2016-03-21,106.529510,107.521011,106.357903,107.425674,95.969666,3034500
2016-03-22,106.758316,108.178841,106.615311,107.711693,96.225189,3271764
2016-03-23,107.225471,107.473343,106.710648,106.977592,95.569374,2309073
2016-03-24,106.214897,106.758316,105.824020,106.129097,94.811333,2483297
2016-03-28,106.319771,106.653450,105.900284,106.396042,95.049828,2237852
2016-03-29,106.014694,106.958527,105.232925,106.682053,95.305359,2590391
2016-03-30,107.749825,107.749825,106.701118,106.939461,95.535309,2328583
2016-03-31,106.882256,107.273140,105.957489,106.825058,95.433090,2621124
2016-04-01,106.300705,108.159775,105.661942,107.950027,96.438103,2478787
2016-04-04,108.131172,108.131172,106.977592,107.301743,95.858940,2438719
2016-04-05,106.739250,107.225471,106.138626,106.567642,95.203125,3484168
2016-04-06,106.596245,107.921432,106.081429,107.787956,96.293304,2632767
2016-04-07,107.320808,107.358940,106.176765,106.462776,95.109459,2885660
2016-04-08,106.853653,107.721222,106.481842,106.891792,95.492714,2173659
2016-04-11,107.168266,107.606819,106.682053,106.720184,95.339394,2259984
2016-04-12,106.863190,108.064438,106.777390,107.759354,96.267754,2244985
2016-04-13,108.617393,109.589828,108.150238,109.389618,97.724167,3626925
2016-04-14,109.627960,109.627960,108.865265,109.179878,97.536797,1852902
2016-04-15,109.084541,109.542160,108.731796,109.284752,97.630478,2195791
2016-04-18,109.256149,110.133247,108.798531,110.076042,98.337379,2712694
2016-04-19,110.485992,111.124748,109.952110,110.400192,98.626991,2314632
2016-04-20,110.533661,110.581329,109.542160,109.809105,98.098923,2688255
2016-04-21,109.933037,110.772003,109.361015,109.561226,97.877472,3005760
2016-04-22,108.684128,110.199982,107.101532,108.846199,97.238693,5139980
2016-04-25,108.684128,109.637497,107.358940,107.969101,96.455139,3841532
2016-04-26,108.321846,109.589828,108.321846,109.446823,97.775261,3110441
2016-04-27,109.504021,110.543198,109.084541,110.056976,98.320358,3425010
2016-04-28,109.751900,111.086617,108.893867,109.275215,97.621971,3134986
2016-04-29,109.075005,109.647026,108.388580,108.941536,97.323883,2852095
2016-05-02,109.122673,109.513557,108.522057,109.322884,97.664543,3203480
2016-05-03,108.493454,109.580292,108.379051,109.170341,97.528290,2757378
2016-05-04,108.350449,108.665054,107.397079,107.664017,96.182571,3397109
2016-05-05,107.997704,108.731796,107.778427,108.321846,96.770248,3146104
2016-05-06,108.283714,108.684128,107.644951,108.474380,96.906532,3515950
2016-05-09,108.369514,108.684128,107.711693,107.883293,96.378471,2803530
2016-05-10,108.626923,110.114182,107.969101,109.580292,97.894493,3011005
2016-05-11,109.637497,109.933037,108.645988,108.788994,97.187599,1802659
2016-05-12,109.198944,109.437286,108.216972,108.865265,97.255730,2480885
2016-05-13,108.798531,109.160812,107.597282,107.921432,96.412544,2635914
2016-05-16,108.321846,109.761436,107.721222,109.484955,97.809311,2514870
2016-05-17,108.779465,109.151276,107.768890,108.331383,97.282814,2618292
2016-05-18,107.883293,108.493454,106.882256,107.435211,96.478050,2589132
2016-05-19,106.786919,107.311272,105.557076,107.082466,96.161278,3174110
2016-05-20,107.463814,108.769928,107.463814,107.940498,96.931793,4180541
2016-05-23,107.816559,108.102570,107.339874,107.540085,96.572235,1782939
2016-05-24,107.826096,109.361015,107.740288,109.036873,97.916359,2189707
2016-05-25,109.246613,109.875839,109.094078,109.370552,98.215996,1668084
2016-05-26,109.370552,109.904442,108.493454,108.865265,97.762253,2121633
2016-05-27,109.132210,109.256149,108.588791,108.998741,97.882103,1848811
2016-05-31,108.951073,109.246613,108.093040,108.522057,97.454041,3126280
2016-06-01,108.579254,108.817596,107.215935,108.626923,97.548210,2337604
2016-06-02,108.731796,109.189415,108.245575,109.189415,98.053345,2246139
2016-06-03,109.399155,109.618431,108.426720,109.437286,98.275940,2254530
2016-06-06,109.618431,110.371590,109.408684,110.152313,98.918053,1963457
2016-06-07,110.152313,110.476463,109.952110,109.971176,98.755371,2100445
2016-06-08,110.123711,110.962677,109.923508,110.657600,99.371803,2569098
2016-06-09,110.180916,111.830246,110.056976,111.744446,100.347809,2787586
2016-06-10,112.030457,112.030457,110.800606,111.239159,99.894020,3404032
2016-06-13,111.172417,111.201019,109.694695,109.761436,98.567032,2516967
2016-06-14,109.694695,110.199982,109.218010,110.123711,98.892349,2154359
2016-06-15,110.562263,111.086617,110.056976,110.133247,98.900909,3026004
2016-06-16,109.608894,110.600395,108.684128,110.390656,99.132057,2249390
2016-06-17,110.514595,110.743401,109.799568,110.514595,99.243362,3418402
2016-06-20,111.830246,113.002892,111.191490,111.601440,100.219360,3039011
2016-06-21,112.001854,112.135323,111.506104,111.830246,100.424835,2432845
2016-06-22,111.973251,112.316467,111.010345,111.134285,99.799858,2302885
2016-06-23,112.030457,112.211594,111.201019,111.849312,100.441948,2105689
2016-06-24,108.207443,109.961639,107.387543,107.711693,96.726341,3842581
2016-06-27,106.844124,106.844124,105.061325,106.262566,95.425011,4083202
2016-06-28,108.035835,108.779465,107.139664,108.741325,97.650955,3822233
2016-06-29,109.027336,109.599358,107.902367,109.122673,97.993408,4213162
2016-06-30,109.637497,110.915009,109.265678,110.895943,99.585831,3542803
2016-07-01,111.210556,112.135323,110.838737,111.067551,99.739929,2342219
2016-07-05,110.466927,111.029411,109.322884,109.856773,98.652634,2534904
2016-07-06,110.095116,111.410767,109.075005,111.372627,100.013893,3249737
2016-07-07,111.334496,111.696770,110.161850,110.695732,99.406036,2245194
2016-07-08,111.610970,113.441437,111.477501,113.298431,101.743286,2648396
2016-07-11,113.412842,113.489105,112.612007,113.041023,101.512146,3112539
2016-07-12,113.460510,114.127869,113.241234,113.470039,101.897392,2410713
2016-07-13,114.032532,114.213669,113.222168,113.498642,101.923073,1994295
2016-07-14,114.089729,114.423409,113.355637,113.536774,101.957321,2534170
2016-07-15,114.089729,114.146935,113.393768,113.670250,102.077187,2364246
